shipping_id,order_id,shipping_date,return_date,shipping_prov,delivery_status
653,4988,17/09/20,,ups,Delivered
654,17485,1/5/2021,,bluedart,Delivered
655,20206,25/07/21,,dhl,Delivered
656,238,1/12/2023,,fedex,Delivered
657,5339,29/01/22,,ups,Delivered
658,1353,30/07/21,,dhl,Delivered
659,1552,8/9/2021,,bluedart,Delivered
660,17455,13/05/21,,dhl,Delivered
661,7000,20/04/22,,fedex,Delivered
662,18033,12/7/2020,,fedex,Delivered
663,14817,17/10/22,,ups,Delivered
664,18760,1/6/2023,,fedex,Delivered
665,10031,16/01/20,,ups,Delivered
666,7044,17/04/22,,dhl,Delivered
667,12065,8/10/2022,,dhl,Delivered
668,18588,14/05/20,,dhl,Delivered
669,20279,23/10/22,,dhl,Delivered
670,2324,29/04/23,,fedex,Delivered
671,958,23/01/20,,dhl,Delivered
672,9225,26/10/21,,dhl,Delivered
673,12145,29/05/20,,fedex,Delivered
674,10262,21/07/23,,dhl,Delivered
675,10642,25/12/21,,bluedart,Delivered
676,20984,13/12/22,,dhl,Delivered
677,1635,21/11/23,,dhl,Delivered
678,19877,15/01/20,,ups,Delivered
679,14712,1/12/2021,,fedex,Delivered
680,406,14/11/21,,fedex,Delivered
681,8686,27/10/23,,fedex,Delivered
682,14687,5/9/2021,,dhl,Delivered
683,17964,18/01/22,,dhl,Delivered
684,13906,22/09/22,,fedex,Delivered
685,1503,24/01/20,,dhl,Delivered
686,21470,19/09/23,,fedex,Delivered
687,4512,12/10/2022,,ups,Delivered
688,21609,30/06/20,,ups,Delivered
689,2580,5/11/2023,,dhl,Delivered
690,20885,15/11/22,,ups,Delivered
691,12607,22/05/20,,fedex,Delivered
692,9807,28/06/23,,ups,Delivered
693,1916,30/01/24,,ups,Delivered
694,15763,12/8/2022,,fedex,Delivered
695,19264,13/05/21,,fedex,Delivered
696,11070,5/3/2022,,dhl,Delivered
697,3170,13/09/20,,fedex,Delivered
698,15302,16/06/21,,ups,Delivered
699,16565,1/4/2021,,bluedart,Delivered
700,9991,9/11/2022,,fedex,Delivered
701,17925,31/12/23,,bluedart,Delivered
702,8151,9/12/2020,,dhl,Delivered
703,1606,28/06/22,,fedex,Delivered
704,9300,30/07/21,,bluedart,Delivered
705,20871,3/8/2023,,bluedart,Delivered
706,19498,9/5/2023,,dhl,Delivered
707,15094,8/4/2021,,bluedart,Delivered
708,12940,2/11/2023,,bluedart,Delivered
709,12643,28/10/23,,dhl,Delivered
710,19876,30/05/21,,dhl,Delivered
711,14181,9/9/2021,,bluedart,Delivered
712,11475,2/3/2020,,dhl,Delivered
713,11041,5/2/2024,,ups,Delivered
714,12829,14/11/22,,dhl,Delivered
715,4035,25/07/22,,dhl,Delivered
716,7870,7/11/2023,,ups,Delivered
717,20790,2/6/2021,,ups,Delivered
718,18744,3/8/2022,,ups,Delivered
719,16096,6/4/2023,,ups,Delivered
720,12117,24/08/23,,dhl,Delivered
721,3700,16/05/23,,dhl,Delivered
722,20399,27/10/22,,bluedart,Delivered
723,11313,2/5/2022,,dhl,Delivered
724,1987,7/2/2024,,bluedart,Delivered
725,10052,1/12/2022,,ups,Delivered
726,18807,7/10/2022,,dhl,Delivered
727,5306,31/08/21,,ups,Delivered
728,13090,10/1/2022,,dhl,Delivered
729,4655,25/05/20,,fedex,Delivered
730,15216,26/12/23,,ups,Delivered
731,15913,12/6/2020,,ups,Delivered
732,2678,21/08/20,,bluedart,Delivered
733,20531,3/8/2021,,dhl,Delivered
734,10098,26/06/22,,ups,Delivered
735,14727,17/04/23,,dhl,Delivered
736,9796,10/4/2021,,bluedart,Delivered
737,3028,5/7/2023,,dhl,Delivered
738,15407,7/1/2020,,bluedart,Delivered
739,20877,1/9/2020,,fedex,Delivered
740,16428,24/03/23,,bluedart,Delivered
741,13982,17/11/21,,fedex,Delivered
742,8449,26/09/22,,fedex,Delivered
743,20343,9/9/2020,,ups,Delivered
744,14385,19/07/21,,bluedart,Delivered
745,20611,11/9/2020,,fedex,Delivered
746,9463,7/6/2023,,fedex,Delivered
747,10177,9/10/2021,,bluedart,Delivered
748,991,28/08/20,,ups,Delivered
749,6499,5/1/2024,,dhl,Delivered
750,6527,5/2/2021,,dhl,Delivered
751,12174,26/05/21,,fedex,Delivered
752,5788,18/03/20,,dhl,Delivered
753,847,26/02/22,,fedex,Delivered
754,16306,19/05/23,,fedex,Delivered
755,13689,9/7/2021,,dhl,Delivered
756,19988,16/08/20,,bluedart,Delivered
757,15722,29/01/21,,dhl,Delivered
758,9967,20/06/20,,bluedart,Delivered
759,9247,31/03/22,,dhl,Delivered
760,9725,26/09/23,,fedex,Delivered
761,7756,10/1/2020,,dhl,Delivered
762,13008,7/6/2021,,ups,Delivered
763,8341,4/3/2022,,dhl,Delivered
764,1473,18/01/20,,fedex,Delivered
765,3425,29/01/22,,bluedart,Delivered
766,20753,18/06/22,,dhl,Delivered
767,983,28/05/23,,ups,Delivered
768,2265,14/12/22,,bluedart,Delivered
769,2098,16/08/20,,dhl,Delivered
770,14153,26/11/23,,ups,Delivered
771,3402,21/03/20,,dhl,Delivered
772,9367,6/1/2024,,dhl,Delivered
773,6057,28/02/22,,dhl,Delivered
774,18904,27/09/22,,fedex,Delivered
775,11551,4/2/2021,,fedex,Delivered
776,16873,22/11/22,,dhl,Delivered
777,13865,12/9/2021,,dhl,Delivered
778,13443,3/11/2020,,dhl,Delivered
779,2816,2/11/2020,,dhl,Delivered
780,20445,11/8/2023,,dhl,Delivered
781,7589,22/04/21,,bluedart,Delivered
782,4729,2/6/2020,,bluedart,Delivered
783,5587,11/5/2022,,dhl,Delivered
784,4870,26/02/22,,fedex,Delivered
785,8674,21/01/23,,ups,Delivered
786,4735,13/01/20,,fedex,Delivered
787,47,11/11/2022,,dhl,Delivered
788,18276,12/4/2023,,bluedart,Delivered
789,21267,21/02/21,,dhl,Delivered
790,5548,24/04/22,,bluedart,Delivered
791,21081,8/11/2021,,dhl,Delivered
792,11055,22/03/20,,ups,Delivered
793,12241,10/2/2022,,ups,Delivered
794,6241,16/05/21,,ups,Delivered
795,10820,11/6/2022,,bluedart,Delivered
796,1443,22/08/21,,dhl,Delivered
797,15077,10/5/2023,,fedex,Delivered
798,20685,12/12/2021,,dhl,Delivered
799,6883,20/12/20,,fedex,Delivered
800,11102,17/08/20,,dhl,Delivered
801,776,8/8/2022,,bluedart,Delivered
802,4712,1/9/2022,,bluedart,Delivered
803,4030,7/7/2020,,bluedart,Delivered
804,10277,26/10/20,,fedex,Delivered
805,19429,21/10/21,,dhl,Delivered
806,10910,14/02/23,,bluedart,Delivered
807,8705,29/09/21,,ups,Delivered
808,9040,26/07/23,,dhl,Delivered
809,19642,19/04/22,,ups,Delivered
810,10189,4/1/2024,,dhl,Delivered
811,232,15/01/21,,bluedart,Delivered
812,4163,25/08/22,,dhl,Delivered
813,11680,2/9/2023,,ups,Delivered
814,17359,20/12/21,,dhl,Delivered
815,5825,7/10/2020,,dhl,Delivered
816,16252,16/07/23,,fedex,Delivered
817,786,13/05/21,,bluedart,Delivered
818,15173,13/05/21,,bluedart,Delivered
819,8333,29/12/21,,bluedart,Delivered
820,17949,31/08/23,,ups,Delivered
821,15643,29/05/23,,fedex,Delivered
822,12761,1/12/2020,,fedex,Delivered
823,716,22/02/23,,dhl,Delivered
824,18888,3/4/2022,,dhl,Delivered
825,69,23/01/20,,fedex,Delivered
826,16601,26/06/23,,ups,Delivered
827,11704,17/01/22,,bluedart,Delivered
828,20388,25/05/20,,fedex,Delivered
829,9579,22/03/23,,dhl,Delivered
830,4071,4/7/2020,,bluedart,Delivered
831,2650,7/1/2022,,bluedart,Delivered
832,9742,3/2/2022,,dhl,Delivered
833,21611,1/3/2021,,ups,Delivered
834,2881,6/1/2024,,ups,Delivered
835,2341,9/1/2023,,ups,Delivered
836,2236,3/12/2021,,fedex,Delivered
837,17624,26/10/21,,ups,Delivered
838,3545,3/7/2023,,ups,Delivered
839,1299,13/01/21,,ups,Delivered
840,21358,25/12/23,,dhl,Delivered
841,8954,5/1/2021,,dhl,Delivered
842,3225,31/05/23,,dhl,Delivered
843,6960,2/7/2022,,ups,Delivered
844,15362,19/01/24,,ups,Delivered
845,10873,3/9/2022,,fedex,Delivered
846,17565,29/07/22,,dhl,Delivered
847,20254,1/11/2022,,ups,Delivered
848,602,6/6/2022,,bluedart,Delivered
849,17443,14/10/20,,fedex,Delivered
850,7294,25/06/21,,dhl,Delivered
851,6083,6/1/2021,,dhl,Delivered
852,7616,25/03/23,,bluedart,Delivered
853,13506,16/12/23,,dhl,Delivered
854,21045,8/3/2022,,ups,Delivered
855,5821,24/06/21,,fedex,Delivered
856,1679,19/06/20,,bluedart,Delivered
857,11242,1/2/2021,,fedex,Delivered
858,14789,3/7/2023,,fedex,Delivered
859,16420,2/12/2020,,fedex,Delivered
860,4058,1/3/2023,,bluedart,Delivered
861,18858,17/07/21,,fedex,Delivered
862,7674,9/5/2022,,fedex,Delivered
863,651,18/06/20,,dhl,Delivered
864,5020,20/05/21,,fedex,Delivered
865,4620,3/6/2020,,ups,Delivered
866,4105,16/03/20,,ups,Delivered
867,4785,27/09/20,,ups,Delivered
868,15573,27/07/21,,ups,Delivered
869,13816,5/12/2020,,fedex,Delivered
870,4434,27/05/21,,ups,Delivered
871,13283,10/1/2023,,ups,Delivered
872,12282,4/12/2020,,dhl,Delivered
873,19525,13/02/21,,dhl,Delivered
874,10823,12/8/2023,,ups,Delivered
875,10030,21/12/21,,dhl,Delivered
876,16613,13/01/21,,dhl,Delivered
877,15859,10/1/2022,,dhl,Delivered
878,9744,26/10/22,,bluedart,Delivered
879,19074,6/11/2023,,ups,Delivered
880,7730,15/07/21,,fedex,Delivered
881,9709,24/07/22,,bluedart,Delivered
882,15148,25/06/22,,fedex,Delivered
883,17781,10/11/2020,,ups,Delivered
884,15244,15/09/22,,ups,Delivered
885,20748,31/01/22,,bluedart,Delivered
886,6238,31/05/23,,bluedart,Delivered
887,11597,15/10/21,,bluedart,Delivered
888,5599,2/8/2022,,ups,Delivered
889,10780,22/07/23,,bluedart,Delivered
890,1107,17/08/20,,fedex,Delivered
891,20659,20/02/20,,dhl,Delivered
892,17800,28/09/20,,bluedart,Delivered
893,1040,4/3/2022,,fedex,Delivered
894,1224,18/11/22,,dhl,Delivered
895,375,10/6/2021,,ups,Delivered
896,13109,11/5/2022,,ups,Delivered
897,19737,19/01/23,,bluedart,Delivered
898,1318,14/07/22,,ups,Delivered
899,1919,24/12/23,,bluedart,Delivered
900,11018,7/10/2021,,ups,Delivered
901,14004,29/12/23,,dhl,Delivered
902,13624,17/08/22,,ups,Delivered
903,12991,3/10/2021,,dhl,Delivered
904,12545,30/01/23,,ups,Delivered
905,12230,16/07/23,,bluedart,Delivered
906,5483,25/04/21,,ups,Delivered
907,11676,24/07/23,,dhl,Delivered
908,4265,7/2/2024,,bluedart,Delivered
909,20156,3/9/2020,,bluedart,Delivered
910,11586,12/2/2023,,ups,Delivered
911,12047,16/10/20,,ups,Delivered
912,5086,12/10/2023,,ups,Delivered
913,11971,29/12/20,,bluedart,Delivered
914,1547,20/05/21,,bluedart,Delivered
915,2036,3/3/2021,,dhl,Delivered
916,11825,15/10/22,,fedex,Delivered
917,3718,1/7/2022,,fedex,Delivered
918,546,23/10/21,,dhl,Delivered
919,14412,9/3/2023,,fedex,Delivered
920,6099,17/10/23,,bluedart,Delivered
921,4806,11/5/2021,,dhl,Delivered
922,12917,24/07/22,,bluedart,Delivered
923,13000,6/1/2022,,ups,Delivered
924,3551,20/07/22,,ups,Delivered
925,7809,3/6/2023,,ups,Delivered
926,8812,3/9/2022,,bluedart,Delivered
927,17880,7/4/2022,,bluedart,Delivered
928,14927,4/7/2023,,fedex,Delivered
929,20041,29/04/23,,bluedart,Delivered
930,1038,7/7/2023,,bluedart,Delivered
931,11100,7/1/2023,,fedex,Delivered
932,19872,22/09/22,,fedex,Delivered
933,5276,16/06/23,,ups,Delivered
934,8878,30/03/20,,dhl,Delivered
935,7869,1/7/2021,,fedex,Delivered
936,17939,5/9/2022,,fedex,Delivered
937,2176,16/10/22,,ups,Delivered
938,13195,25/01/23,,dhl,Delivered
939,20133,5/5/2020,,ups,Delivered
940,18977,25/04/21,,dhl,Delivered
941,4968,22/01/22,,dhl,Delivered
942,21516,27/02/21,,bluedart,Delivered
943,14279,19/03/23,,dhl,Delivered
944,14190,9/7/2020,,bluedart,Delivered
945,12246,31/07/22,,bluedart,Delivered
946,13866,5/12/2023,,bluedart,Delivered
947,20176,26/06/22,,fedex,Delivered
948,1326,12/1/2022,,fedex,Delivered
949,376,10/8/2020,,fedex,Delivered
950,21141,18/12/23,,bluedart,Delivered
951,2123,12/5/2023,,bluedart,Delivered
952,8507,4/10/2021,,ups,Delivered
953,16370,24/12/23,,bluedart,Delivered
954,21390,25/02/22,,ups,Delivered
955,16671,31/07/21,,dhl,Delivered
956,18981,26/09/21,,fedex,Delivered
957,11861,13/09/22,,ups,Delivered
958,512,22/08/22,,bluedart,Delivered
959,15826,10/6/2022,,fedex,Delivered
960,15621,13/10/20,,bluedart,Delivered
961,19814,4/1/2022,,bluedart,Delivered
962,8099,22/07/21,,dhl,Delivered
963,15630,16/11/20,,fedex,Delivered
964,8285,9/11/2020,,ups,Delivered
965,20898,17/01/22,,bluedart,Delivered
966,11174,20/09/22,,bluedart,Delivered
967,17675,21/01/21,,fedex,Delivered
968,1811,13/01/21,,fedex,Delivered
969,7051,8/6/2021,,fedex,Delivered
970,9944,14/02/20,,bluedart,Delivered
971,16475,15/05/20,,ups,Delivered
972,2757,24/01/22,,ups,Delivered
973,10424,13/12/22,,dhl,Delivered
974,20970,14/11/21,,ups,Delivered
975,18343,20/09/23,,ups,Delivered
976,20595,29/08/20,,dhl,Delivered
977,10132,26/09/21,,bluedart,Delivered
978,15651,28/10/23,,bluedart,Delivered
979,18415,27/06/23,,bluedart,Delivered
980,15684,21/02/23,,ups,Delivered
981,19166,20/06/23,,bluedart,Delivered
982,17623,23/07/23,,bluedart,Delivered
983,15771,13/07/21,,fedex,Delivered
984,4591,11/3/2022,,dhl,Delivered
985,6103,18/01/20,,ups,Delivered
986,20247,20/01/21,,dhl,Delivered
987,5543,16/06/20,,dhl,Delivered
988,8144,20/04/20,,ups,Delivered
989,5116,20/10/21,,ups,Delivered
990,2695,20/11/23,,bluedart,Delivered
991,16802,9/9/2022,,fedex,Delivered
992,12842,24/01/23,,bluedart,Delivered
993,10401,7/8/2023,,ups,Delivered
994,20173,31/12/23,,dhl,Delivered
995,12465,1/7/2023,,bluedart,Delivered
996,13879,21/11/20,,bluedart,Delivered
997,18160,11/5/2023,,bluedart,Delivered
998,13671,11/7/2021,,ups,Delivered
999,19842,25/07/22,,dhl,Delivered
1000,12645,24/11/21,,dhl,Delivered
1001,15425,18/10/21,,bluedart,Delivered
1002,11316,18/09/22,,fedex,Delivered
1003,15389,26/02/20,,dhl,Delivered
1004,7461,9/10/2021,,bluedart,Delivered
1005,12969,2/8/2021,,bluedart,Delivered
1006,20236,22/03/22,,bluedart,Delivered
1007,3210,27/02/21,,ups,Delivered
1008,10192,2/3/2020,,ups,Delivered
1009,10688,23/03/22,,bluedart,Delivered
1010,2746,22/04/22,,bluedart,Delivered
1011,6491,8/7/2021,,dhl,Delivered
1012,18724,1/3/2021,,ups,Delivered
1013,6773,24/01/20,,ups,Delivered
1014,11940,12/4/2022,,fedex,Delivered
1015,19198,18/03/21,,bluedart,Delivered
1016,14901,29/01/20,,ups,Delivered
1017,3742,14/05/23,,ups,Delivered
1018,4198,6/1/2020,,dhl,Delivered
1019,10701,2/9/2023,,bluedart,Delivered
1020,534,28/06/20,,dhl,Delivered
1021,18564,24/04/21,,bluedart,Delivered
1022,9204,9/3/2023,,dhl,Delivered
1023,328,6/9/2022,,ups,Delivered
1024,11390,13/11/22,,fedex,Delivered
1025,11048,17/04/20,,fedex,Delivered
1026,11164,18/08/21,,ups,Delivered
1027,5426,15/01/21,,fedex,Delivered
1028,5760,16/06/20,,ups,Delivered
1029,4549,23/10/20,,bluedart,Delivered
1030,11099,15/05/22,,ups,Delivered
1031,11500,3/3/2022,,ups,Delivered
1032,4056,3/8/2023,,ups,Delivered
1033,8891,4/7/2021,,dhl,Delivered
1034,14990,29/03/22,,ups,Delivered
1035,456,29/03/21,,ups,Delivered
1036,8777,6/11/2020,,fedex,Delivered
1037,6076,29/03/22,,ups,Delivered
1038,9264,6/6/2022,,fedex,Delivered
1039,17559,15/05/23,,ups,Delivered
1040,8436,23/06/22,,ups,Delivered
1041,4683,20/11/21,,bluedart,Delivered
1042,2010,27/04/20,,fedex,Delivered
1043,10620,26/09/20,,bluedart,Delivered
1044,479,21/08/21,,dhl,Delivered
1045,15694,8/8/2021,,dhl,Delivered
1046,17920,5/3/2020,,fedex,Delivered
1047,14961,30/01/22,,fedex,Delivered
1048,11122,12/12/2022,,ups,Delivered
1049,3878,24/10/20,,ups,Delivered
1050,4534,13/08/21,,ups,Delivered
1051,11220,11/6/2023,,fedex,Delivered
1052,4664,28/05/23,,bluedart,Delivered
1053,16963,15/05/23,,bluedart,Delivered
1054,6678,2/9/2020,,fedex,Delivered
1055,3542,31/12/23,,bluedart,Delivered
1056,20,8/1/2020,,ups,Delivered
1057,5453,1/6/2023,,ups,Delivered
1058,8659,2/4/2023,,fedex,Delivered
1059,13187,14/11/23,,dhl,Delivered
1060,8567,24/01/21,,ups,Delivered
1061,8181,19/02/20,,ups,Delivered
1062,10124,31/08/22,,fedex,Delivered
1063,18325,1/4/2023,,dhl,Delivered
1064,2946,26/04/21,,ups,Delivered
1065,8275,5/8/2021,,bluedart,Delivered
1066,9349,15/07/20,,bluedart,Delivered
1067,5479,24/06/21,,dhl,Delivered
1068,19486,28/06/22,,ups,Delivered
1069,13072,30/06/23,,dhl,Delivered
1070,19746,19/09/20,,ups,Delivered
1071,3057,12/1/2022,,fedex,Delivered
1072,7754,12/2/2021,,ups,Delivered
1073,6905,6/4/2022,,bluedart,Delivered
1074,9412,18/12/23,,ups,Delivered
1075,4249,16/02/21,,fedex,Delivered
1076,16064,24/03/23,,ups,Delivered
1077,11343,29/10/21,,fedex,Delivered
1078,13900,10/11/2021,,ups,Delivered
1079,13391,5/7/2021,,dhl,Delivered
1080,16972,21/05/23,,dhl,Delivered
1081,18566,6/11/2023,,ups,Delivered
1082,7090,24/07/23,,ups,Delivered
1083,20016,6/1/2020,,fedex,Delivered
1084,8785,8/9/2023,,fedex,Delivered
1085,245,24/04/22,,fedex,Delivered
1086,9195,3/4/2023,,dhl,Delivered
1087,5042,25/12/20,,ups,Delivered
1088,3050,2/1/2023,,ups,Delivered
1089,20893,23/06/23,,dhl,Delivered
1090,10676,26/06/23,,bluedart,Delivered
1091,882,23/01/23,,dhl,Delivered
1092,3307,12/9/2022,,bluedart,Delivered
1093,6569,23/12/21,,dhl,Delivered
1094,17947,13/01/24,,ups,Delivered
1095,20600,2/4/2020,,fedex,Delivered
1096,11162,22/08/22,,bluedart,Delivered
1097,9680,29/11/23,,ups,Delivered
1098,4199,12/10/2023,,dhl,Delivered
1099,6363,8/9/2022,,ups,Delivered
1100,14610,23/06/20,,bluedart,Delivered
1101,5357,19/01/22,,fedex,Delivered
1102,4496,8/3/2021,,dhl,Delivered
1103,2504,4/3/2023,,ups,Delivered
1104,13031,10/11/2022,,dhl,Delivered
1105,17030,19/06/23,,ups,Delivered
1106,13847,29/01/23,,bluedart,Delivered
1107,5364,29/05/23,,bluedart,Delivered
1108,19369,28/08/20,,fedex,Delivered
1109,4213,21/12/22,,fedex,Delivered
1110,10812,15/07/22,,bluedart,Delivered
1111,11260,5/4/2022,,bluedart,Delivered
1112,2192,24/11/22,,dhl,Delivered
1113,8747,6/6/2022,,dhl,Delivered
1114,2831,19/04/22,,dhl,Delivered
1115,18974,13/03/20,,dhl,Delivered
1116,12594,6/2/2023,,dhl,Delivered
1117,10614,14/07/22,,fedex,Delivered
1118,19287,10/3/2023,,fedex,Delivered
1119,15454,5/6/2020,,ups,Delivered
1120,13630,11/10/2023,,dhl,Delivered
1121,14316,16/12/23,,fedex,Delivered
1122,8895,8/9/2022,,fedex,Delivered
1123,19352,17/11/22,,ups,Delivered
1124,2617,21/12/21,,ups,Delivered
1125,18176,7/4/2020,,bluedart,Delivered
1126,116,26/01/20,,bluedart,Delivered
1127,21187,11/8/2020,,dhl,Delivered
1128,1110,15/09/22,,dhl,Delivered
1129,2709,15/01/21,,ups,Delivered
1130,12192,11/7/2023,,bluedart,Delivered
1131,7335,1/4/2021,,ups,Delivered
1132,16126,6/9/2023,,fedex,Delivered
1133,1385,29/01/20,,bluedart,Delivered
1134,17215,22/07/22,,dhl,Delivered
1135,5363,27/02/22,,ups,Delivered
1136,6629,28/05/20,,dhl,Delivered
1137,7013,23/02/23,,ups,Delivered
1138,13069,5/11/2022,,ups,Delivered
1139,35,3/1/2022,,bluedart,Delivered
1140,18459,20/08/23,,ups,Delivered
1141,20706,29/09/20,,bluedart,Delivered
1142,11770,1/12/2022,,fedex,Delivered
1143,13991,17/11/23,,ups,Delivered
1144,13860,23/04/23,,ups,Delivered
1145,149,3/2/2020,,dhl,Delivered
1146,11603,1/10/2022,,fedex,Delivered
1147,21250,16/05/20,,ups,Delivered
1148,20039,4/12/2023,,fedex,Delivered
1149,1860,11/2/2022,,fedex,Delivered
1150,21134,16/12/22,,ups,Delivered
1151,9179,26/09/23,,dhl,Delivered
1152,10903,23/05/21,,dhl,Delivered
1153,9259,8/6/2020,,fedex,Delivered
1154,7276,31/05/21,,bluedart,Delivered
1155,3873,15/12/20,,ups,Delivered
1156,14442,4/12/2023,,bluedart,Delivered
1157,1643,16/12/21,,dhl,Delivered
1158,18897,19/01/23,,bluedart,Delivered
1159,21446,1/9/2020,,bluedart,Delivered
1160,14406,27/11/21,,bluedart,Delivered
1161,682,8/4/2022,,ups,Delivered
1162,2876,8/11/2020,,dhl,Delivered
1163,14545,24/03/21,,bluedart,Delivered
1164,11177,13/03/20,,bluedart,Delivered
1165,20125,27/01/22,,bluedart,Delivered
1166,11887,20/09/21,,bluedart,Delivered
1167,10887,4/6/2022,,dhl,Delivered
1168,694,1/2/2021,,ups,Delivered
1169,1126,6/3/2020,,ups,Delivered
1170,9684,8/8/2020,,fedex,Delivered
1171,20791,3/10/2023,,dhl,Delivered
1172,20362,26/11/21,,dhl,Delivered
1173,9234,5/8/2021,,ups,Delivered
1174,5577,30/04/22,,dhl,Delivered
1175,10591,25/09/22,,fedex,Delivered
1176,10891,30/09/22,,bluedart,Delivered
1177,10979,2/4/2021,,dhl,Delivered
1178,11117,7/1/2023,,ups,Delivered
1179,4566,11/11/2022,,dhl,Delivered
1180,3909,5/2/2022,,fedex,Delivered
1181,11342,14/06/23,,ups,Delivered
1182,9508,24/07/20,,ups,Delivered
1183,17825,25/08/23,,fedex,Delivered
1184,13676,21/11/21,,fedex,Delivered
1185,361,13/09/21,,bluedart,Delivered
1186,19044,25/12/23,,dhl,Delivered
1187,17561,19/07/20,,fedex,Delivered
1188,18426,1/1/2022,,dhl,Delivered
1189,10991,2/12/2022,,bluedart,Delivered
1190,19963,6/9/2021,,ups,Delivered
1191,19878,27/08/20,,fedex,Delivered
1192,8177,10/1/2022,,ups,Delivered
1193,1077,2/6/2022,,bluedart,Delivered
1194,9855,27/12/23,,ups,Delivered
1195,20411,27/05/21,,bluedart,Delivered
1196,7703,13/04/20,,dhl,Delivered
1197,3803,24/06/22,,fedex,Delivered
1198,6646,19/06/20,,dhl,Delivered
1199,6809,28/06/23,,dhl,Delivered
1200,16715,11/6/2020,,bluedart,Delivered
1201,15026,25/10/23,,dhl,Delivered
1202,1781,17/05/23,,fedex,Delivered
1203,2003,17/12/22,,ups,Delivered
1204,4279,18/01/23,,bluedart,Delivered
1205,2440,8/10/2023,,fedex,Delivered
1206,1939,28/04/21,,bluedart,Delivered
1207,3414,23/09/20,,dhl,Delivered
1208,6185,25/09/21,,bluedart,Delivered
1209,11340,1/8/2020,,bluedart,Delivered
1210,11345,16/02/21,,fedex,Delivered
1211,14595,18/05/20,,fedex,Delivered
1212,17026,7/8/2023,,bluedart,Delivered
1213,10795,26/06/20,,dhl,Delivered
1214,4938,18/12/21,,fedex,Delivered
1215,8086,27/12/22,,dhl,Delivered
1216,5225,15/06/20,,bluedart,Delivered
1217,19031,30/09/21,,ups,Delivered
1218,12020,1/5/2021,,fedex,Delivered
1219,12780,13/09/22,,fedex,Delivered
1220,8277,30/01/24,,dhl,Delivered
1221,147,27/04/20,,bluedart,Delivered
1222,7824,15/09/23,,ups,Delivered
1223,2712,5/11/2022,,ups,Delivered
1224,18795,9/7/2022,,bluedart,Delivered
1225,3656,7/4/2023,,dhl,Delivered
1226,15877,31/12/20,,bluedart,Delivered
1227,1338,16/03/23,,bluedart,Delivered
1228,7216,23/09/21,,ups,Delivered
1229,12284,5/4/2020,,fedex,Delivered
1230,6170,15/08/21,,ups,Delivered
1231,14210,5/4/2020,,ups,Delivered
